organizationId,ticker,year,quarter,DebtToEquityRatio,EBITMargin,ROA,ROE,ROIC,EPS,PB,PE,NetRevenueGrowthYoY,GrossProfitGrowthYoY
2859,BVH,2022,4,0.05038613,-0.16152575,0.008357,0.074592,,460.06352268,1.6346053,21.48963055,0.05424514,-82.76849011
2499,CII,2022,1,1.80080363,0.19549483,0.009953,0.061261,0.00639313,2283.07133855,0.95709561,16.19724719,-0.26132571,-0.17550719
2499,CII,2022,2,1.7807968,0.29637077,0.011458,0.067954,0.01052255,256.0827391,0.70297481,10.69625146,-0.00611823,0.25775688
2499,CII,2022,3,1.83292488,0.10195012,0.011748,0.066743,0.02114734,26.02390698,0.70934454,10.65222502,7.44022777,3.73693674
2499,CII,2022,4,1.75036588,0.07993022,0.023393,0.136182,0.02802067,13.90113142,0.67679278,5.17852337,1.88325632,4.18510148
2475,CMG,2022,1,0.61056639,0.04076601,,,,,,,0.33366336,0.80412751
2475,CMG,2022,2,0.51950722,0.06152814,0.045998,0.127778,,733.05495001,2.60701932,21.44298469,0.31394685,0.37083612
2475,CMG,2022,3,0.48592515,0.05726059,0.045729,0.128986,,507.36793747,2.7994961,22.53806077,0.32416663,0.3338619
2475,CMG,2022,4,0.45969493,0.05806134,0.04663338,0.13097744,0.09449016,744.00975865,2.57432954,20.77260036,0.25231107,0.16552172
2564,CTD,2022,1,0.07658912,-0.01147637,-7.4e-05,-0.000128,0.00440424,368.79213986,0.55695939,-4343.04596517,-0.25541653,-0.44475608
2564,CTD,2022,2,0.16027862,-0.04413662,-0.004686,-0.008493,-0.04766193,-301.05316724,0.39641188,-46.57152032,0.28631511,0.59847525
2564,CTD,2022,3,0.17860872,-0.02267301,-0.003825,-0.007498,-0.04389852,-44.62408561,0.3542207,-47.23079641,1.9084702,0.95407912
2564,CTD,2022,4,0.13114131,-0.0017153,0.00125951,0.00252493,-0.01899488,239.50321333,0.39297359,155.87550771,1.13494662,57.95888738
2576,CTR,2022,1,0.12457981,0.05599029,0.100745,0.314565,0.55379113,959.961854,5.46113484,19.48352005,0.14374964,0.21626877
2576,CTR,2022,2,0.14499936,0.05668765,0.103159,0.315247,0.48380858,899.75916797,4.62250762,15.07925678,0.24037873,0.22542901
2576,CTR,2022,3,0.38430923,0.06080424,0.103528,0.323978,0.41923808,1121.06352798,4.48927112,14.92079072,0.35580089,0.31025194
2576,CTR,2022,4,0.90154247,0.06484318,0.08854,0.301651,0.25359191,1083.67773659,4.64645362,17.04569906,0.32499326,0.11447221
2569,CTS,2022,1,2.36164058,0.55240003,0.064453,0.235079,0.10579787,541.20971578,1.09509934,5.01756776,0.43116576,0.52561817
2569,CTS,2022,2,1.89342177,0.17180383,0.042925,0.157506,0.08062506,30.4762763,1.05811284,6.96105759,0.21573147,-0.67249245
2569,CTS,2022,3,1.82649286,0.48384541,0.040128,0.143342,0.07934374,115.39670626,1.23542558,8.69707648,-0.28502321,-0.02144042
2569,CTS,2022,4,1.65834354,0.30284672,0.012124,0.03877,0.05336621,-22.21490157,1.35123277,35.25665528,-0.5735875,-0.70229798
2548,DBC,2022,1,0.80007478,0.02440922,0.043729,0.100335,0.07388407,74.70319819,1.30558122,12.9405148,0.13425218,-0.5954669
2548,DBC,2022,2,0.80396824,0.02787816,0.024669,0.057825,0.04666307,61.89972582,0.88564165,15.14102545,0.14248884,-0.3944266
2548,DBC,2022,3,0.85576967,0.08060445,0.030495,0.072101,0.05417356,852.69719973,0.83066906,11.85650593,0.3299839,0.26379665
2548,DBC,2022,4,0.95920077,-0.00371209,0.000435,0.001113,0.00343625,-327.0344911,0.76387704,682.50414666,-0.04273864,-0.59492538
2599,DCM,2022,1,0.05792532,0.38187742,,,,,,,1.17583389,6.39666575
2599,DCM,2022,2,0.04754654,0.25390675,0.338526,0.48398,0.4920693,1925.53280201,1.5881261,3.94453822,0.72780318,1.54616859
2599,DCM,2022,3,0.00384377,0.21416992,0.3408,0.481637,0.49149901,1374.70132871,1.49339722,3.32904965,0.8254063,0.72755667
2599,DCM,2022,4,0.00033969,0.22418805,0.342006,0.47881,0.50437291,1890.47732522,1.16879094,2.86413897,0.14119671,-0.1350699
4411,DGW,2022,1,0.99193613,0.02993064,0.149298,0.459954,0.32134812,2373.23441513,4.79509162,12.42139248,0.39983696,0.46210296
4411,DGW,2022,2,0.60347801,0.0346854,0.135319,0.429135,0.26857454,1508.33793803,4.91216286,12.79797957,0.16422445,0.0495097
4411,DGW,2022,3,1.05878296,0.03601171,0.13173,0.423706,0.26326636,1104.61334476,3.19433027,8.36322118,0.58562721,0.48174793
4411,DGW,2022,4,0.80713949,0.05064028,0.10601199,0.32767429,0.25749587,954.20229821,2.39341631,8.3809181,-0.48556521,-0.23347361
2623,DIG,2022,1,0.69957658,0.18977611,0.065847,0.158144,0.05059169,126.84462921,3.2335201,22.9136377,0.03701697,0.40012901
2623,DIG,2022,2,0.65658311,0.32623419,0.063968,0.147396,0.04908491,171.44380698,1.53615231,11.05143059,-0.06729862,0.13015256
2623,DIG,2022,3,0.70508514,0.10965595,0.059372,0.130213,0.04074756,-1.63380377,1.41819978,10.70538196,-0.21344493,-0.3589529
2623,DIG,2022,4,0.49628163,0.0807393,0.00926205,0.01950028,0.03035261,7.32150789,1.5128968,79.12558163,-0.57240335,-0.72277488
2649,DSE,2022,1,1.6127103,0.43728158,0.039225,0.08502,0.0424963,,,,2.33235322,2.2029292
2649,DSE,2022,2,0.6034718,-0.05087174,0.01509567,0.02889906,0.01744249,,,,1.77581355,-0.87964455
2649,DSE,2022,3,0.70690456,0.21445668,0.012671,0.024177,0.0164418,,,,1.29666178,1.31732278
2649,DSE,2022,4,0.87196797,0.40762087,0.01783599,0.03709411,0.02351154,,,,1.14980523,1.67499656
2669,DPM,2022,1,0.070679,0.42917406,0.37547,0.503643,0.58920662,5401.74053482,1.49065719,3.58836581,1.99694207,5.52499359
2669,DPM,2022,2,0.05930236,0.31531192,0.383996,0.507521,0.62747137,3390.82201022,1.34717466,3.15642287,0.7105818,1.0526746
2669,DPM,2022,3,0.06147072,0.2907392,0.380318,0.498032,0.60753546,2548.72898026,1.32278224,2.78253894,0.37572968,0.43065158
2669,DPM,2022,4,0.05037154,0.29055858,0.352021,0.457139,0.49056697,2930.96905782,0.95209139,2.36634106,-0.2333024,-0.30881566
2682,DXG,2022,1,0.30834621,0.3367512,0.031606,0.102502,0.08915706,443.4661022,1.73681165,17.50986223,-0.39323396,-0.40305915
2682,DXG,2022,2,0.41787391,0.15879555,0.025169,0.081536,0.06679213,218.47527542,0.87949173,11.08581856,-0.56504671,-0.59450928
2682,DXG,2022,3,0.41041118,0.17585009,0.027995,0.090199,0.0600373,250.31778264,0.90059273,10.26658175,-0.0365155,-0.1291937
2682,DXG,2022,4,0.41164834,-0.2684758,0.007336,0.023854,0.0328987,-666.2850257,0.89078312,38.16048446,-0.56512449,-0.61166515
6747,DXS,2022,1,0.17017646,0.34044654,0.029296,0.078521,0.11007884,345.4918381,1.16441216,15.00925353,-0.17022717,-0.1009459
6747,DXS,2022,2,0.28874727,0.21241484,0.026685,0.073104,0.09543067,424.20210246,0.59784998,8.51732277,0.19185577,-0.02228966
6747,DXS,2022,3,0.31440259,0.24622828,0.023643,0.0665,0.08230841,291.96276836,0.48515682,7.57527627,0.17746135,0.22618825
6747,DXS,2022,4,0.27955474,-0.11215983,0.0201436,0.05474527,0.06732142,-220.45185803,0.47215951,8.28571881,-0.32343858,-0.50547855
1187,FRT,2022,1,3.24932287,0.02655451,0.061201,0.379192,0.08517412,2083.85750106,4.79909734,15.18385594,0.66895186,1.10552277
1187,FRT,2022,2,2.84632205,0.0116071,0.059338,0.357282,0.08823265,394.07795776,5.29705135,16.35540512,0.42527514,0.55920193
1187,FRT,2022,3,2.5245089,0.01571991,0.060873,0.348584,0.09685127,713.61427382,4.57579004,13.91096464,0.54391126,0.72259649
1187,FRT,2022,4,2.61710737,0.01850273,0.036636,0.212705,0.06866143,798.01574428,3.76378408,19.36297568,-0.00231217,0.05066427
2982,FTS,2022,1,0.40740909,0.69060078,0.122328,0.318085,0.28902929,1443.82243861,1.91227078,6.54400123,0.5464061,0.51287111
2982,FTS,2022,2,0.33160465,0.52145902,0.101326,0.24974,0.22847966,506.54699971,1.80990332,7.12278057,-0.39654691,-0.53028793
2982,FTS,2022,3,0.34013123,-0.65368727,0.05418,0.127691,0.117005,-307.84836263,1.30236921,9.90531714,-0.87486752,-1.04274184
2982,FTS,2022,4,0.39067753,0.50845008,0.043166,0.100534,0.09741755,466.02227948,1.67792016,16.90106986,-0.39377196,-0.44000991
2950,GEX,2022,1,1.04787271,0.12868397,0.01879,0.096011,0.06654678,314.88957092,1.54798089,16.8678592,0.95902261,2.55189637
2950,GEX,2022,2,0.90237192,0.13621444,0.012512,0.059355,0.07269447,15.3358469,0.86487362,14.95180795,0.04228249,0.44161828
2950,GEX,2022,3,0.84275829,0.07782695,0.008666,0.040653,0.07461396,17.04536088,1.02215595,24.79645519,0.16071862,0.38197276
2950,GEX,2022,4,0.79963531,0.08448782,0.006496,0.030594,0.0711382,98.65504005,0.92714397,30.35151603,-0.21915768,-0.14019172
6734,GEE,2022,1,1.72959087,0.07950621,,,,1097.7600917,,,,
6734,GEE,2022,2,1.86925401,0.08838397,,,,304.43736098,,,,
6734,GEE,2022,3,1.61772383,0.07246593,,,,154.45941373,,,,
6734,GEE,2022,4,1.44368024,0.08330214,0.04343309,0.16743281,0.01200298,1375.87991312,1.53145893,9.19970608,,
2968,GMD,2022,1,0.2546768,0.27478971,0.069888,0.117147,0.08367592,908.2673177,2.28472867,20.60314072,0.27984935,0.35979716
2968,GMD,2022,2,0.2555179,0.32324235,0.081708,0.136908,0.09301667,957.81072257,2.04041885,15.9181098,0.30102578,0.36542312
2968,GMD,2022,3,0.23538575,0.28385849,0.08884,0.148207,0.10394431,809.22040279,2.18457498,15.61481155,0.36122773,0.52736197
2968,GMD,2022,4,0.25549096,0.24785032,0.0831914,0.15023553,0.11562913,626.32941376,2.28881901,15.94952439,0.02677768,0.49908215
3060,HAG,2022,1,1.82453695,0.30256293,0.026792,0.103146,0.08297256,269.57972813,2.24469229,20.99339432,2.01930147,4.52810949
3060,HAG,2022,2,1.94793839,0.84380715,0.037252,0.150676,0.14536488,301.59746103,1.81879685,11.59854909,1.25513668,2.14442893
3060,HAG,2022,3,1.74766887,0.27978467,0.054613,0.225721,0.12354847,388.95370257,1.84451979,8.45030923,1.60117095,0.59085516
3060,HAG,2022,4,1.57983275,0.39375631,0.06098,0.250972,0.18607271,312.38900162,1.40314291,5.98767524,1.16447598,0.80272103
3071,HHV,2022,1,2.71472212,0.54718164,0.008618,0.044744,0.02621145,253.79414516,0.59336961,13.47566327,0.17985818,0.15049917
3071,HHV,2022,2,2.67476982,0.47970743,0.008488,0.044182,0.02670928,268.94718482,0.57928422,9.38877407,0.13060692,0.11477668
3071,HHV,2022,3,2.63258318,0.42632828,0.008089,0.042184,0.02899236,273.43951128,0.57690631,12.53312854,0.24569414,0.22066801
3071,HHV,2022,4,2.46066983,0.39342989,0.00790196,0.04015748,0.02794629,201.84321486,0.55103032,13.40672888,0.00426429,0.01692987
3099,HCM,2022,1,1.90832731,0.32926078,0.054323,0.17826,0.07533987,617.2794308,1.56248708,8.85464639,-0.08164684,-0.01561084
3099,HCM,2022,2,1.31568919,0.29319772,0.051822,0.158372,0.07386216,609.79999866,1.16784407,7.53184559,0.09813669,0.03440554
3099,HCM,2022,3,1.37946042,0.27067562,0.043698,0.123644,0.06585666,360.41877808,1.36389719,11.36415552,-0.30570364,-0.40328547
3099,HCM,2022,4,0.87914408,0.17944851,0.04282131,0.11204352,0.06978317,273.61623558,1.46864789,13.59588005,-0.20998783,-0.3204738
3102,HDC,2022,1,1.04080175,0.35899315,0.089494,0.234741,0.13296878,1121.56277962,3.2373667,14.78531184,0.3513691,0.30405306
3102,HDC,2022,2,1.09230415,0.35642799,0.086565,0.230919,0.13402529,726.51556886,2.4359238,11.30610278,0.10908199,0.42675083
3102,HDC,2022,3,1.01005561,0.34154691,0.08129,0.2222,0.13073144,666.39463975,2.05241996,9.87312425,0.22410839,0.31626658
3102,HDC,2022,4,0.9068456,0.07144849,0.1023,0.253971,0.10091189,1591.16029209,2.05164534,9.007843,-0.60322469,-0.79205228
3116,HDG,2022,1,1.24602176,0.61594543,0.065176,0.252705,0.13535004,1198.29711923,2.76300026,12.09273358,-0.49473655,-0.26405783
3116,HDG,2022,2,1.1452153,0.65433386,0.087239,0.311996,0.15603055,1851.35181594,1.47340116,5.09721013,1.07925957,1.2764973
3116,HDG,2022,3,1.02013314,0.5319986,0.087817,0.292395,0.15557632,1026.66725501,1.54010766,5.79227863,0.32269009,0.22443624
3116,HDG,2022,4,0.90864786,0.48677127,0.070693,0.227379,0.14280882,1015.20708903,1.554375,7.49978361,-0.17175256,-0.3554441
4871,TCH,2022,1,0.06686434,0.10614373,0.031307,0.053272,0.0365281,143.13088411,0.91949081,16.78004138,0.857991,-0.34023119
4871,TCH,2022,2,0.11582771,0.09761741,0.026975,0.046033,0.02853179,98.55883497,0.59459728,12.64632577,-0.42470592,-0.6622958
4871,TCH,2022,3,0.08902904,0.06023024,0.012898,0.021938,0.01499237,-86.72901747,0.58168891,25.32869024,-0.00688473,-0.71641808
4871,TCH,2022,4,0.03179487,0.21875237,0.01246857,0.02121091,0.02087909,112.48332511,0.65459366,29.31454516,0.1361249,0.44067423
3263,HSG,2022,1,0.61459172,0.02632449,,,,,,,0.16731213,-0.26853755
3263,HSG,2022,2,0.65226854,0.03816207,0.087629,0.183402,0.12990909,537.00378274,0.6240813,3.5001303,-0.06212762,-0.46001546
3263,HSG,2022,3,0.38471008,-0.1230017,0.01175185,0.02208191,0.02191893,-1483.06189436,0.82273939,35.69889232,-0.49743028,-1.08440221
3263,HSG,2022,4,0.26485648,-0.07679076,-0.05492153,-0.09969533,0.0003965,-1137.42195051,0.91288929,-8.67871138,-0.53244344,-0.9246602
3270,HT1,2022,1,0.33832966,0.03593178,0.033148,0.055744,0.05859954,64.86868224,1.19818493,20.73847,0.12376311,-0.31757398
3270,HT1,2022,2,0.28761564,0.08883111,0.02236,0.037987,0.04494867,373.8385681,0.81894487,21.35068664,0.05580902,-0.25294574
3270,HT1,2022,3,0.33625232,0.03598676,0.02855,0.049807,0.05606017,95.35985948,1.00887597,19.81215515,1.1755498,3.12179963
3270,HT1,2022,4,0.36061192,0.0463922,0.028213,0.049977,0.05844684,151.09145445,1.09168428,21.6181213,0.14359187,0.4574671
3315,IMP,2022,1,0.08472878,0.22133601,0.090422,0.113132,0.11071424,788.56177954,2.38240202,22.01915793,0.06007404,0.15086419
3315,IMP,2022,2,0.05287777,0.15621317,0.090543,0.110445,0.10622567,698.77610916,2.15443801,19.34584603,0.11664946,0.03213586
3315,IMP,2022,3,0.07176106,0.18362895,0.101358,0.122473,0.12264165,836.35794307,2.0995647,17.29979547,0.6308316,0.92924483
3315,IMP,2022,4,0.04986164,0.18882513,0.097794,0.121197,0.12644816,1183.73513626,1.7315034,14.67404752,0.40513647,0.74823326
3347,KBC,2022,1,0.42400234,0.1958127,0.022167,0.051265,0.03857297,834.80494377,2.06433343,42.28262357,-0.65452559,-0.75153478
3347,KBC,2022,2,0.41228699,0.20313279,0.008369,0.01851,0.02519886,-476.28883282,0.93670859,49.918616,-0.47497846,-0.59013089
3347,KBC,2022,3,0.37353199,0.10748882,0.070845,0.151741,0.03025473,2499.55704067,1.25342302,9.02990669,-0.374393,-0.38770126
3347,KBC,2022,4,0.42757041,1.42306759,0.046317,0.100843,-0.0098033,-628.43865273,1.18952131,12.50252476,-1.27456839,-1.40088576
3348,KDC,2022,1,0.57570415,0.05254573,0.044202,0.095763,0.05973541,381.94421522,2.34229752,24.11556521,0.2397734,0.24016294
3348,KDC,2022,2,0.54000195,0.08058956,0.041256,0.086114,0.05767614,736.79844866,2.38931665,26.96199127,0.34985706,0.78135985
3348,KDC,2022,3,0.57295236,0.02943065,0.034725,0.070045,0.05569112,86.95359646,2.33783186,32.79946928,0.26226957,0.1309647
3348,KDC,2022,4,0.69778674,-0.03728501,0.025828,0.053614,0.02904336,49.95047294,2.3645085,44.06321427,-0.03473069,-0.53853456
3349,KDH,2022,1,0.39801858,0.03636748,0.086029,0.132708,0.08219335,465.82237273,2.50861254,20.07961638,-0.82937317,-0.78387681
3349,KDH,2022,2,0.50741876,0.6016578,0.083035,0.132365,0.07565037,516.66116641,1.53609163,11.87706396,-0.34127309,0.05460649
3349,KDH,2022,3,0.61677732,0.51776082,0.07702,0.13051,0.06453853,490.52457829,1.74337392,14.22944107,-0.33070739,0.0676525
3349,KDH,2022,4,0.57410107,0.16085685,0.061425,0.101453,0.06004041,165.81920934,1.78316457,18.68515693,1.09161274,-0.38488625
6314,KOS,2022,1,0.59089191,0.08272293,0.005258,0.008662,0.00958945,17.66898824,3.38078921,371.99116847,0.14540398,1.30300299
6314,KOS,2022,2,0.68178435,0.07793129,0.007055,0.012305,0.01513968,58.69953906,3.55258959,277.62750478,0.17379979,2.16366732
6314,KOS,2022,3,0.70379095,0.09887758,0.006391,0.011615,0.01880702,13.02016026,3.44830751,286.23425447,0.6188537,3.0639757
6314,KOS,2022,4,0.86646063,0.04569746,0.004981,0.009562,0.01765735,10.95948984,3.59675894,377.18672108,0.07104455,1.24228753
3451,NKG,2022,1,0.8461206,0.08958803,0.156818,0.442618,0.28367324,2310.27808672,0.75133432,1.91758843,0.47373736,0.56841582
3451,NKG,2022,2,0.78715073,0.04004591,0.110683,0.302227,0.19921428,765.18621299,0.62260714,2.16328814,0.02655651,-0.3157856
3451,NKG,2022,3,1.0047157,-0.09686081,0.046419,0.124458,0.08708871,-1590.28270079,0.71168858,5.49977605,-0.41255917,-1.12281963
3451,NKG,2022,4,0.95104625,-0.0805225,-0.008641,-0.022581,0.0197272,-1353.51091104,0.71762768,-30.61742114,-0.51026857,-1.14092672
3448,NLG,2022,1,0.24880217,0.09600306,0.03096,0.085646,0.05848882,1.64621383,1.63744997,19.02917688,1.49150816,5.23469117
3448,NLG,2022,2,0.34772598,0.20419063,0.032039,0.087597,0.07048125,288.97220382,1.16447552,12.72274175,2.09573327,3.82811095
3448,NLG,2022,3,0.35565013,0.10290392,0.019712,0.05486,0.07832274,20.64688506,1.23120392,22.17808362,4.84144699,3.6876321
3448,NLG,2022,4,0.38897886,0.26332366,0.02194272,0.06208602,0.04668895,1137.98539361,1.2859627,20.78260542,-0.63127762,-0.47303384
3515,NT2,2022,1,0.13467862,0.08392868,0.084556,0.137365,0.12767975,554.35105347,1.67608784,12.66548459,0.21629803,0.25032792
3515,NT2,2022,2,0.04502342,0.14417322,0.130456,0.214206,0.19902947,1267.92144695,1.72383484,8.33324293,0.66366971,4.61096762
3515,NT2,2022,3,0.14155999,0.09843978,0.117253,0.193057,0.1830028,691.19512421,1.83881655,9.69619475,0.73515801,0.38509744
3515,NT2,2022,4,0.13665553,0.09387907,0.125584,0.1997,0.19134971,555.27491442,1.83126384,9.56417804,0.17760937,-0.56693048
3548,PAN,2022,1,0.74342487,0.0361589,0.02583,0.089301,0.0541023,357.20157368,1.17561598,14.13671643,0.75501393,0.34726543
3548,PAN,2022,2,0.62428293,0.08266009,0.027898,0.095199,0.06717984,458.10692413,0.89957351,9.98809033,0.48724968,1.2766494
3548,PAN,2022,3,0.64059078,0.05183165,0.027851,0.095385,0.07254307,256.40475151,0.82828776,8.90594618,0.40322758,0.42199502
3548,PAN,2022,4,0.65292336,0.07555515,0.02335377,0.08420446,0.06964193,605.57572628,0.86494526,10.38975745,0.09406561,0.26087997
3554,PC1,2022,1,1.55658464,0.19968747,0.0416,0.162265,0.07094858,565.70131394,1.8800661,12.00461297,-0.04547813,0.86428267
3554,PC1,2022,2,1.64132807,0.18563572,0.025532,0.101997,0.07788457,270.69016572,1.07422865,10.74316425,-0.49429306,0.42324744
3554,PC1,2022,3,1.74606877,0.10047603,0.02045,0.083584,0.07390753,279.79988948,1.40102909,17.08868741,-0.04000953,0.25882559
3554,PC1,2022,4,1.69367434,0.18812985,0.02233732,0.09174178,0.07900733,693.40272428,1.50859315,17.12734159,0.08988632,0.26907212
3491,PDR,2022,1,0.57411791,0.73651426,0.094199,0.290254,0.20127601,572.38147103,4.88511485,18.71112958,0.06711408,0.36665115
3491,PDR,2022,2,0.55040014,0.78459269,0.096449,0.291162,0.20185789,614.29143185,4.31185365,16.11313191,0.58703164,0.86887467
3491,PDR,2022,3,0.50616611,-6.12096763,0.094797,0.284164,0.12530268,1068.64256279,1.12778584,4.38732563,-0.9912313,-0.99279562
3491,PDR,2022,4,0.47897493,-6.21121013,0.05279296,0.15060031,0.06203761,-397.31830112,1.10421947,7.91378953,-0.98809065,-1.01252758
3480,PHR,2022,1,0.11728663,0.07822579,0.123875,0.242809,0.08893202,2177.79394776,2.62721572,11.4814693,0.30508943,-0.07289945
3480,PHR,2022,2,0.12540719,0.06500386,0.120086,0.229397,0.08108204,379.74590177,1.92774106,8.74617172,-0.49000539,-0.40051144
3480,PHR,2022,3,0.09619264,0.23247746,0.116637,0.216817,0.06845127,897.31277825,1.67690955,8.18849493,0.00194995,-0.19766006
3480,PHR,2022,4,0.07687793,0.13696343,0.143917,0.283388,0.0580735,3090.81579991,1.67904482,6.22832361,-0.13001555,-0.21979404
3629,PNJ,2022,1,0.22869968,0.09293657,0.123209,0.196242,0.17256571,2972.11834668,3.45017276,20.87983699,0.41228627,0.32877945
3629,PNJ,2022,2,0.10926529,0.06379619,0.131522,0.200734,0.19306337,1512.84248849,3.2076725,17.50470266,0.81078246,0.73540841
3629,PNJ,2022,3,0.20986392,0.04820609,0.158237,0.236733,0.23754861,1024.4572756,3.63558224,16.44151326,7.39709804,7.00540585
3629,PNJ,2022,4,0.31242527,0.07365709,0.151167,0.250498,0.20379241,1894.69004831,2.93658148,13.54154554,0.1694736,0.16874165
3641,PPC,2022,1,,0.01596109,0.039169,0.046735,-0.04148739,246.5705247,1.13699747,24.47392985,-0.00119476,0.3997872
3641,PPC,2022,2,,0.06332298,0.031264,0.03598,-0.00147361,208.97034428,0.99531129,27.9536238,0.05842541,2.46761467
3641,PPC,2022,3,,-0.03277953,0.064106,0.074182,0.00374016,475.34331486,0.90637585,12.29590657,0.11811381,0.85633299
3641,PPC,2022,4,,0.03133858,0.088034,0.098767,0.05100084,211.42809839,0.9031581,9.38232993,1.9256512,4.72341467
3661,PTB,2022,1,0.83815279,0.11576966,0.101043,0.245636,0.14263858,2892.42437955,1.67343612,7.38512838,0.2248626,0.24107868
3661,PTB,2022,2,0.74339592,0.13393711,0.106871,0.24551,0.16015025,2280.37926385,1.29057423,5.65358319,0.17745853,0.37767671
3661,PTB,2022,3,0.63701288,0.1028594,0.098845,0.213918,0.14995891,1704.18262073,1.18783243,5.94097034,-0.10616403,-0.18689696
3661,PTB,2022,4,0.58898112,0.07544163,0.091345,0.194618,0.14549325,1107.95976663,1.10897439,6.11554761,-0.02088748,-0.10832853
3685,PVD,2022,1,0.2833512,-0.01538706,0.003231,0.004893,0.00273086,-133.26480647,0.62795973,128.20154925,1.08398889,3.51384194
3685,PVD,2022,2,0.28033561,-0.00552547,3.3e-05,5.1e-05,0.08080663,-117.97624511,0.69797674,13750.78624691,0.37079774,-0.13996784
3685,PVD,2022,3,0.27493122,0.01754127,-0.004823,-0.007297,0.00264545,-60.6422034,0.83598363,-116.72778706,0.22804574,-0.01821187
3685,PVD,2022,4,0.27232414,0.04972999,-0.004965,-0.007503,0.00468261,96.87789288,0.84088822,-113.12115188,0.0935183,0.92290714
2276,POW,2022,1,0.25320376,0.1290759,0.036198,0.06712,0.06871184,308.01857341,1.07108344,15.69566675,-0.0782695,0.17279217
2276,POW,2022,2,0.27149139,0.09742135,0.028258,0.05273,0.06655542,180.05610093,0.81888964,15.50151632,-0.06287908,-0.19222495
2276,POW,2022,3,0.30708967,0.05230812,0.020664,0.038853,0.05653895,28.54708478,0.97492694,25.21198422,0.13087533,-0.16624854
2276,POW,2022,4,0.27236772,0.08970921,0.037531,0.069677,0.07943274,292.01629563,1.00530926,14.88628208,1.13126464,4.3950265
3567,PVT,2022,1,0.49064672,0.11731419,0.054205,0.134326,0.09154191,471.25996926,1.14289757,8.92925682,0.1775943,0.13111794
3567,PVT,2022,2,0.52831509,0.14569294,0.050111,0.123847,0.09110648,639.88715751,0.96778518,8.18161727,0.19151867,0.15299372
3567,PVT,2022,3,0.52332246,0.1339217,0.062188,0.152174,0.09728179,836.68966566,1.18395589,8.17706157,0.38740093,0.46903253
3567,PVT,2022,4,0.45951158,0.11702027,0.064112,0.153134,0.10398746,638.88587827,1.0999922,7.70113936,0.17224017,0.33394204
3594,REE,2022,1,0.70455342,0.51183927,0.067947,0.164867,0.08926365,2236.1465192,2.01821905,12.94986302,0.7292203,1.63643053
3594,REE,2022,2,0.66295563,0.39041215,0.073483,0.17448,0.09385725,1673.47946574,1.9870894,12.09323108,0.23620241,0.34994594
3594,REE,2022,3,0.63195839,0.35375767,0.085145,0.197158,0.10820378,1910.31207206,1.74229568,9.32752155,1.04384842,1.62546807
3594,REE,2022,4,0.59345719,0.33222659,0.081912,0.186926,0.11867613,2017.87722241,1.47604319,8.50056989,0.61771513,0.56685403
3706,SBT,2022,1,1.17038352,0.08582586,0.034751,0.093158,0.05111416,326.13463314,1.41360516,15.46820644,0.10517029,0.21888132
3706,SBT,2022,2,1.15639953,0.034566,0.03203944,0.0908734,,257.27648307,1.22954468,13.44791243,0.31748525,-0.25356676
3706,SBT,2022,3,1.1213115,0.06972883,0.03291966,0.08889715,,347.08334897,0.81614762,8.59983728,0.23122237,0.33851078
3706,SBT,2022,4,1.144069,0.03304962,0.02814299,0.08297644,0.00564738,149.03262745,1.12471666,,0.38815073,-0.20216388
3725,SCS,2022,1,,0.77216729,0.439959,0.514186,0.52149485,3695.42161939,5.17045906,13.79447935,0.25402443,0.32040237
3725,SCS,2022,2,,0.72592872,0.431479,0.479539,0.46644208,3014.2295778,5.03866354,12.06838853,0.00104581,-0.001048
3725,SCS,2022,3,,0.73141886,0.417658,0.463045,0.44839752,1467.6917512,4.75500094,11.51255953,0.16922317,0.18194275
3725,SCS,2022,4,,0.78135084,0.434953,0.481663,0.46208334,1556.60177848,4.59505175,10.42184093,-0.25571173,-0.14833564
5988,SIP,2022,1,0.24504693,0.14497123,0.049078,0.298587,0.19677435,2472.22224917,3.52990556,12.80338075,0.10910868,0.46601739
5988,SIP,2022,2,0.29032006,0.11346577,0.044151,0.260661,0.15013329,2764.39665989,2.87037995,11.91720456,-0.03247802,-0.3597481
5988,SIP,2022,3,0.17044269,0.10321044,0.044958,0.258186,0.1488809,2056.63571683,2.39996469,9.8850863,0.33048956,0.16778439
5988,SIP,2022,4,0.18827769,0.1677271,0.053076,0.314094,0.18682841,2665.24632924,2.39527044,8.10928876,-0.00596662,1.11884524
3802,SZC,2022,1,1.47345781,0.34045525,0.05835,0.227884,0.09148079,753.11426266,3.51933929,15.56080372,0.55598737,-0.04630905
3802,SZC,2022,2,1.49702525,0.30707337,0.047918,0.188648,0.07965053,611.69735362,2.34836322,12.76197583,0.16987751,-0.38414843
3802,SZC,2022,3,1.52743258,0.27033204,0.039239,0.155889,0.06832919,233.18584454,2.01111094,13.20727978,-0.24273515,-0.5233123
3802,SZC,2022,4,1.71757953,0.26177357,0.033028,0.131584,0.05694675,375.66898679,2.01726951,15.68147446,0.32464927,-0.28448729
3816,SJS,2022,1,0.64986193,0.06739705,0.005796,0.018872,0.0178081,100.4718098,3.6978385,198.17033544,0.2091391,-0.50919804
3816,SJS,2022,2,0.63073479,0.02624092,0.004746,0.014748,0.00805276,63.79258,2.8720471,213.58718593,-0.75360703,-0.82139217
